CLASS_QNAME;CK_NOC;CK_CBO;CK_DIT;CK_RFC;CK_WMC;CK_LCOM;OO_LoC;OO_LCOM2;OO_LCOM3;OO_Ce;OO_Ca
org.apache.commons.configuration2.resolver.CatalogResolver$Catalog;0.0;28.0;2.0;26.0;17.0;2.0;154.0;0.5;0.75;0.0;1.0
org.apache.commons.configuration2.ConfigurationMap$ConfigurationSet;0.0;19.0;3.0;5.0;3.0;1.0;99.0;0.5;1.0;0.0;1.0
org.apache.commons.configuration2.reloading.VFSFileHandlerReloadingDetector;0.0;19.0;2.0;22.0;12.0;2.0;108.0;0.33333333333333337;0.5;19.0;1.0
org.apache.commons.configuration2.tree.xpath.ConfigurationNodeIteratorAttribute;0.0;22.0;2.0;18.0;10.0;5.0;101.0;0.6666666666666667;0.888888888888889;18.0;1.0
org.apache.commons.configuration2.BaseConfigurationXMLReader;0.0;11.0;2.0;9.0;2.0;5.0;103.0;0.5;0.6666666666666666;11.0;1.0
org.apache.commons.configuration2.interpol.InterpolatorSpecification;0.0;22.0;1.0;4.0;4.0;6.0;253.0;0.75;1.0;17.0;5.0
org.apache.commons.configuration2.beanutils.ConfigurationDynaClass;0.0;31.0;1.0;18.0;35.0;3.0;116.0;0.375;0.5;29.0;2.0
org.apache.commons.configuration2.io.FileHandlerListenerAdapter;1.0;6.0;1.0;5.0;0.0;10.0;25.0;1.0;0.0;6.0;2.0
org.apache.commons.configuration2.tree.QueryResult;0.0;16.0;1.0;20.0;17.0;36.0;155.0;0.8888888888888888;1.0;13.0;13.0
org.apache.commons.configuration2.tree.InMemoryNodeModel;0.0;72.0;1.0;166.0;114.0;1340.0;1362.0;0.8611111111111112;0.8773584905660378;50.0;15.0
org.apache.commons.configuration2.builder.combined.MultiFileConfigurationBuilder;1.0;45.0;2.0;64.0;37.0;148.0;477.0;0.9074074074074074;0.9607843137254901;35.0;2.0
org.apache.commons.configuration2.builder.FileBasedConfigurationBuilder;1.0;29.0;2.0;44.0;34.0;96.0;339.0;0.8333333333333334;0.8928571428571429;24.0;7.0
org.apache.commons.configuration2.event.EventType;0.0;16.0;1.0;11.0;10.0;10.0;110.0;0.85;1.0625;12.0;21.0
org.apache.commons.configuration2.io.VFSFileSystem;0.0;41.0;3.0;51.0;81.0;36.0;323.0;0.8888888888888888;1.0;39.0;1.0
org.apache.commons.configuration2.web.ServletConfiguration;0.0;11.0;4.0;7.0;2.0;0.0;39.0;0.0;0.0;11.0;1.0
org.apache.commons.configuration2.XMLDocumentHelper;0.0;29.0;1.0;48.0;19.0;136.0;316.0;0.9411764705882353;1.0;28.0;2.0
org.apache.commons.configuration2.BaseConfigurationXMLReader$SAXConverter;0.0;10.0;2.0;6.0;1.0;1.0;27.0;1.0;0.0;0.0;1.0
org.apache.commons.configuration2.INIConfiguration;0.0;51.0;5.0;89.0;117.0;248.0;829.0;0.927536231884058;0.9696969696969696;45.0;2.0
org.apache.commons.configuration2.interpol.ExprLookup;0.0;29.0;1.0;26.0;14.0;58.0;339.0;0.8833333333333333;0.9636363636363636;27.0;1.0
org.apache.commons.configuration2.builder.combined.CombinedConfigurationBuilderProvider;0.0;19.0;2.0;19.0;3.0;3.0;90.0;1.0;1.5;18.0;2.0
org.apache.commons.configuration2.plist.PropertyListConfiguration$DateSeparatorParser;0.0;11.0;2.0;6.0;2.0;0.0;33.0;0.0;0.0;0.0;1.0
org.apache.commons.configuration2.interpol.ExprLookup$Variables;0.0;9.0;3.0;3.0;2.0;0.0;30.0;1.0;1.0;0.0;1.0
org.apache.commons.configuration2.SubsetConfiguration;0.0;17.0;3.0;38.0;27.0;77.0;297.0;0.6481481481481481;0.6862745098039217;16.0;3.0
org.apache.commons.configuration2.io.FileSystem;1.0;14.0;1.0;12.0;2.0;64.0;65.0;0.8611111111111112;0.9393939393939394;14.0;19.0
org.apache.commons.configuration2.plist.PropertyListConfiguration$DateComponentParser;0.0;12.0;1.0;8.0;3.0;6.0;56.0;1.0;0.0;0.0;1.0
